Данные прогрева незащищенной стальной контрукции
""
Режим пожара: Стандартный
ПТМ: 6.5
""
Время, с;Тв, С;Тст, С
1130;772;709.9744986559691
1131;773;710.2380781218454
1132;773;710.501184866999
1133;773;710.7638199582395
1134;773;711.025984460832
1135;773;711.2876794384925
1136;773;711.5489059533843
1137;773;711.8096650661131
1138;773;712.0699578357234
1139;774;712.3297853196942
1140;774;712.5891485739353
1141;774;712.8480486527828
1142;774;713.106486608996
1143;774;713.3644634937525
1144;774;713.6219803566453
1145;774;713.8790382456785
1146;774;714.1356382072639
1147;775;714.391781286217
1148;775;714.6474685257535
1149;775;714.9027009674859
1150;775;715.1574796514195
1151;775;715.4118056159496
1152;775;715.6656798978571
1153;775;715.9191035323062
1154;776;716.17207755284
1155;776;716.424602991378
1156;776;716.6766808782123
1157;776;716.9283122420045
1158;776;717.1794981097827
1159;776;717.4302395069383
1160;776;717.6805374572226
1161;776;717.9303929827441
1162;777;718.1798071039656
1163;777;718.4287808397005
1164;777;718.6773152071108
1165;777;718.9254112217037
1166;777;719.1730698973288
1167;777;719.4202922461753
1168;777;719.6670792787696
1169;777;719.913432003972
1170;778;720.1593514289746
1171;778;720.404838559298
1172;778;720.6498943987897
1173;778;720.8945199496204
1174;778;721.1387162122824
1175;778;721.3824841855866
1176;778;721.6258248666605
1177;778;721.8687392509455
1178;779;722.1112283321945
1179;779;722.35329310247
1180;779;722.5949345521415
1181;779;722.8361536698831
1182;779;723.0769514426718
1183;779;723.3173288557851
1184;779;723.5572868927991
1185;779;723.7968265355859
1186;780;724.035948764312
1187;780;724.2746545574365
1188;780;724.5129448917086
1189;780;724.750820742166
1190;780;724.988283082133
1191;780;725.2253328832187
1192;780;725.461971115315
1193;780;725.6981987465952
1194;781;725.9340167435117
1195;781;726.169426070795
1196;781;726.4044276914515
1197;781;726.639022566762
1198;781;726.8732116562804
1199;781;727.1069959178319
1200;781;727.3403763075113
1201;781;727.573353779682
1202;782;727.8059292869742
1203;782;728.0381037802837
1204;782;728.2698782087704
1205;782;728.5012535198568
1206;782;728.7322306592274
1207;782;728.9628105708265
1208;782;729.1929941968575
1209;782;729.4227824777817
1210;783;729.6521763523168
1211;783;729.8811767574365
1212;783;730.1097846283685
1213;783;730.3380008985939
1214;783;730.5658264998464
1215;783;730.7932623621106
1216;783;731.0203094136218
1217;783;731.2469685808647
1218;784;731.4732407885724
1219;784;731.6991269597257
1220;784;731.9246280155522
1221;784;732.1497448755257
1222;784;732.3744784573651
1223;784;732.5988296770337
1224;784;732.8227994487388
1225;784;733.0463886849309
1226;785;733.2695982963027
1227;785;733.4924291917889
1228;785;733.7148822785657
1229;785;733.9369584620497
1230;785;734.1586586458977
1231;785;734.3799837320065
1232;785;734.6009346205118
1233;785;734.8215122097884
1234;786;735.0417173964491
1235;786;735.2615510753452
1236;786;735.4810141395653
1237;786;735.7001074804357
1238;786;735.9188319875193
1239;786;736.1371885486161
1240;786;736.3551780497627
1241;786;736.572801375232
1242;786;736.7900594075329
1243;787;737.0069530274108
1244;787;737.2234831138464
1245;787;737.4396505440568
1246;787;737.6554561934944
1247;787;737.8709009358477
1248;787;738.0859856430405
1249;787;738.3007111852328
1250;787;738.5150784308199
1251;788;738.7290882464332
1252;788;738.94274149694
1253;788;739.1560390454437
1254;788;739.3689817532836
1255;788;739.5815704800357
1256;788;739.7938060835123
1257;788;740.0056894197628
1258;788;740.2172213430733
1259;789;740.4284027059674
1260;789;740.6392343592063
1261;789;740.849717151789
1262;789;741.0598519309531
1263;789;741.2696395421743
1264;789;741.479080829168
1265;789;741.6881766338886
1266;789;741.8969277965306
1267;789;742.1053351555288
1268;790;742.313399547559
1269;790;742.5211218075384
1270;790;742.728502768626
1271;790;742.9355432622233
1272;790;743.1422441179751
1273;790;743.3486061637697
1274;790;743.5546302257396
1275;790;743.7603171282628
1276;791;743.9656676939625
1277;791;744.1706827437082
1278;791;744.3753630966168
1279;791;744.5797095700528
1280;791;744.7837229796295
1281;791;744.9874041392093
1282;791;745.1907538609049
1283;791;745.3937729550802
1284;791;745.5964622303505
1285;792;745.7988224935843
1286;792;746.0008545499035
1287;792;746.2025592026845
1288;792;746.4039372535592
1289;792;746.6049895024161
1290;792;746.8057167474008
1291;792;747.0061197849175
1292;792;747.2061994096297
1293;792;747.4059564144613
1294;793;747.605391590598
1295;793;747.8045057274876
1296;793;748.0032996128418
1297;793;748.2017740326372
1298;793;748.399929771116
1299;793;748.5977676107877
1300;793;748.7952883324299
1301;793;748.9924927150895
1302;794;749.1893815360843
1303;794;749.3859555710036
1304;794;749.58221559371
1305;794;749.7781623763402
1306;794;749.9737966893068
1307;794;750.1691193012992
1308;794;750.3641309792849
1309;794;750.5588324885111
1310;794;750.7532245925058
1311;795;750.9473080530793
1312;795;751.1410836303255
1313;795;751.3345520826233
1314;795;751.5277141666384
1315;795;751.7205706373238
1316;795;751.9131222479225
1317;795;752.1053697499678
1318;795;752.2973138932855
1319;795;752.4889554259953
1320;796;752.6802950945118
1321;796;752.8713336435469
1322;796;753.0620718161106
1323;796;753.2525103535127
1324;796;753.442649995365
1325;796;753.6324914795819
1326;796;753.8220355423828
1327;796;754.0112829182933
1328;796;754.2002343401473
1329;797;754.3888905390877
1330;797;754.5772522445693
1331;797;754.7653201843593
1332;797;754.9530950845401
1333;797;755.1405776695103
1334;797;755.3277686619863
1335;797;755.5146687830047
1336;797;755.7012787519236
1337;797;755.8875992864243
1338;798;756.0736311025134
1339;798;756.2593749145246
1340;798;756.4448314351198
1341;798;756.6300013752918
1342;798;756.8148854443657
1343;798;756.999484350001
1344;798;757.183798798193
1345;798;757.3678294932752
1346;798;757.5515771379207
1347;799;757.7350424331448
1348;799;757.9182260783059
1349;799;758.1011287711083
1350;799;758.2837512076035
1351;799;758.4660940821927
1352;799;758.6481580876286
1353;799;758.8299439150171
1354;799;759.0114522538192
1355;799;759.1926837918538
1356;800;759.3736392152989
1357;800;759.5543192086936
1358;800;759.734724454941
1359;800;759.9148556353091
1360;800;760.0947134294336
1361;800;760.2742985153195
1362;800;760.453611569344
1363;800;760.6326532662574
1364;800;760.811424279186
1365;801;760.989925279634
1366;801;761.1681569374857
1367;801;761.3461199210076
1368;801;761.5238148968499
1369;801;761.70124253005
1370;801;761.8784034840332
1371;801;762.055298420616
1372;801;762.2319280000074
1373;801;762.4082928808118
1374;802;762.5843937200309
1375;802;762.7602311730654
1376;802;762.9358058937182
1377;802;763.1111185341961
1378;802;763.2861697451115
1379;802;763.4609601754858
1380;802;763.6354904727507
1381;802;763.809761282751
1382;802;763.9837732497465
1383;802;764.1575270164144
1384;803;764.3310232238516
1385;803;764.504262511577
1386;803;764.677245517534
1387;803;764.8499728780921
1388;803;765.0224452280504
1389;803;765.1946632006388
1390;803;765.366627427521
1391;803;765.5383385387963
1392;803;765.7097971630026
1393;804;765.8810039271182
1394;804;766.0519594565644
1395;804;766.2226643752081
1396;804;766.3931193053636
1397;804;766.5633248677957
1398;804;766.7332816817213
1399;804;766.9029903648125
1400;804;767.0724515331983
1401;804;767.2416658014679
1402;805;767.4106337826724
1403;805;767.5793560883276
1404;805;767.7478333284162
1405;805;767.9160661113904
1406;805;768.0840550441742
1407;805;768.251800732166
1408;805;768.4193037792411
1409;805;768.586564787754
1410;805;768.7535843585408
1411;805;768.9203630909221
1412;806;769.086901582705
1413;806;769.2532004301856
1414;806;769.4192602281523
1415;806;769.585081569887
1416;806;769.7506650471687
1417;806;769.9160112502755
1418;806;770.0811207679872
1419;806;770.2459941875877
1420;806;770.4106320948681
1421;807;770.5750350741284
1422;807;770.7392037081809
1423;807;770.9031385783514
1424;807;771.0668402644837
1425;807;771.2303093449405
1426;807;771.3935463966063
1427;807;771.5565519948909
1428;807;771.7193267137309
1429;807;771.8818711255926
1430;807;772.0441858014747
1431;808;772.2062713109108
1432;808;772.368128221972
1433;808;772.5297571012695
1434;808;772.6911585139574
1435;808;772.8523330237344
1436;808;773.0132811928479
1437;808;773.1740035820951
1438;808;773.3345007508267
1439;808;773.494773256949
1440;809;773.6548216569265
1441;809;773.8146465057848
1442;809;773.9742483571131
1443;809;774.1336277630667
1444;809;774.2927852743696
1445;809;774.4517214403177
1446;809;774.6104368087804
1447;809;774.7689319262042
1448;809;774.9272073376151
1449;809;775.0852635866208
1450;810;775.2431012154141
1451;810;775.4007207647746
1452;810;775.5581227740724
1453;810;775.71530778127
1454;810;775.872276322925
1455;810;776.0290289341935
1456;810;776.1855661488321
1457;810;776.3418884992004
1458;810;776.4979965162645
1459;810;776.6538907295987
1460;811;776.809571667389
1461;811;776.9650398564352
1462;811;777.1202958221536
1463;811;777.2753400885806
1464;811;777.4301731783742
1465;811;777.5847956128171
1466;811;777.7392079118194
1467;811;777.893410593922
1468;811;778.047404176298
1469;811;778.2011891747561
1470;812;778.3547661037437
1471;812;778.5081354763488
1472;812;778.6612978043029
1473;812;778.8142535979841
1474;812;778.9670033664197
1475;812;779.1195476172884
1476;812;779.2718868569236
1477;812;779.4240215903158
1478;812;779.5759523211152
1479;813;779.7276795516352
1480;813;779.8792037828539
1481;813;780.0305255144176
1482;813;780.1816452446433
1483;813;780.3325634705216
1484;813;780.4832806877193
1485;813;780.633797390582
1486;813;780.7841140721371
1487;813;780.9342312240958
1488;813;781.0841493368569
1489;814;781.2338688995087
1490;814;781.3833903998323
1491;814;781.5327143243035
1492;814;781.6818411580966
1493;814;781.8307713850863
1494;814;781.9795054878505
1495;814;782.1280439476734
1496;814;782.2763872445482
1497;814;782.4245358571795
1498;814;782.5724902629863
1499;815;782.7202509381043
1500;815;782.8678183573893
1501;815;783.0151929944193
1502;815;783.1623753214976
1503;815;783.3093658096557
1504;815;783.4561649286552
1505;815;783.6027731469915
1506;815;783.7491909318958
1507;815;783.8954187493382
1508;815;784.0414570640305
1509;815;784.1873063394287
1510;816;784.3329670377357
1511;816;784.4784396199043
1512;816;784.6237245456396
1513;816;784.7688222734016
1514;816;784.9137332604087
1515;816;785.0584579626397
1516;816;785.2029968348368
1517;816;785.3473503305079
1518;816;785.4915189019302
1519;816;785.6355030001521
1520;817;785.779303074996
1521;817;785.9229195750618
1522;817;786.0663529477285
1523;817;786.2096036391581
1524;817;786.3526720942968
1525;817;786.4955587568795
1526;817;786.6382640694308
1527;817;786.780788473269
1528;817;786.9231324085085
1529;817;787.0652963140619
1530;818;787.2072806276433
1531;818;787.349085785771
1532;818;787.4907122237698
1533;818;787.6321603757744
1534;818;787.7734306747313
1535;818;787.914523552402
1536;818;788.0554394393657
1537;818;788.1961787650216
1538;818;788.3367419575923
1539;818;788.4771294441255
1540;819;788.617341650498
1541;819;788.7573790014171
1542;819;788.897241920424
1543;819;789.0369308298966
1544;819;789.1764461510516
1545;819;789.3157883039476
1546;819;789.4549577074879
1547;819;789.593954779423
1548;819;789.7327799363532
1549;819;789.8714335937311
1550;819;790.0099161658652
1551;820;790.1482280659213
1552;820;790.2863697059261
1553;820;790.4243414967693
1554;820;790.5621438482069
1555;820;790.6997771688632
1556;820;790.8372418662341
1557;820;790.9745383466891
1558;820;791.1116670154745
1559;820;791.2486282767159
1560;820;791.3854225334208
1561;821;791.522050187481
1562;821;791.6585116396759
1563;821;791.7948072896747
1564;821;791.930937536039
1565;821;792.0669027762258
1566;821;792.2027034065895
1567;821;792.3383398223857
1568;821;792.4738124177723
1569;821;792.6091215858135
1570;821;792.7442677184815
1571;821;792.87925120666
1572;822;793.014072440146
1573;822;793.1487318076529
1574;822;793.2832296968127
1575;822;793.4175664941793
1576;822;793.5517425852306
1577;822;793.6857583543713
1578;822;793.8196141849355
1579;822;793.9533104591892
1580;822;794.0868475583327
1581;822;794.2202258625041
1582;823;794.353445750781
1583;823;794.4865076011833
1584;823;794.6194117906764
1585;823;794.7521586951725
1586;823;794.8847486895345
1587;823;795.0171821475781
1588;823;795.1494594420742
1589;823;795.2815809447518
1590;823;795.4135470263004
1591;823;795.5453580563724
1592;823;795.6770144035861
1593;824;795.8085164355282
1594;824;795.9398645187557
1595;824;796.0710590187996
1596;824;796.2021003001664
1597;824;796.3329887263412
1598;824;796.4637246597904
1599;824;796.5943084619639
1600;824;796.7247404932978
1601;824;796.8550211132167
1602;824;796.9851506801367
1603;825;797.1151295514676
1604;825;797.2449580836155
1605;825;797.3746366319856
1606;825;797.5041655509845
1607;825;797.6335451940222
1608;825;797.7627759135157
1609;825;797.8918580608909
1610;825;798.020791986585
1611;825;798.1495780400494
1612;825;798.278216569752
1613;825;798.4067079231795
1614;826;798.5350524468404
1615;826;798.6632504862671
1616;826;798.7913023860187
1617;826;798.9192084896831
1618;826;799.0469691398796
1619;826;799.1745846782617
1620;826;799.3020554455195
1621;826;799.4293817813818
1622;826;799.5565640246191
1623;826;799.6836025130456
1624;826;799.8104975835217
1625;827;799.9372495719572
1626;827;800.0638588133127
1627;827;800.1903256416026
1628;827;800.3166503898979
1629;827;800.4428333903277
1630;827;800.5688749740827
1631;827;800.694775471417
1632;827;800.8205352116506
1633;827;800.946154523172
1634;827;801.0716337334404
1635;827;801.1969731689885
1636;828;801.3221731554247
1637;828;801.4472340174352
1638;828;801.5721560787872
1639;828;801.6969396623308
1640;828;801.821585090001
1641;828;801.9460926828212
1642;828;802.0704627609045
1643;828;802.194695643457
1644;828;802.3187916487791
1645;828;802.4427510942694
1646;828;802.5665742964256
1647;829;802.6902615708477
1648;829;802.8138132322404
1649;829;802.9372295944149
1650;829;803.0605109702922
1651;829;803.1836576719043
1652;829;803.3066700103975
1653;829;803.4295482960345
1654;829;803.5522928381965
1655;829;803.674903945386
1656;829;803.7973819252284
1657;829;803.9197270844752
1658;830;804.0419397290061
1659;830;804.1640201638309
1660;830;804.285968693092
1661;830;804.4077856200672
1662;830;804.5294712471716
1663;830;804.6510258759599
1664;830;804.7724498071289
1665;830;804.8937433405197
1666;830;805.0149067751199
1667;830;805.135940409066
1668;830;805.2568445396462
1669;831;805.3776194633017
1670;831;805.4982654756295
1671;831;805.6187828713851
1672;831;805.739171944484
1673;831;805.8594329880048
1674;831;805.9795662941904
1675;831;806.0995721544512
1676;831;806.219450859367
1677;831;806.3392026986896
1678;831;806.4588279613447
1679;831;806.5783269354338
1680;832;806.6976999082372
1681;832;806.8169471662159
1682;832;806.9360689950138
1683;832;807.0550656794599
1684;832;807.1739375035709
1685;832;807.2926847505528
1686;832;807.4113077028039
1687;832;807.5298066419164
1688;832;807.6481818486784
1689;832;807.7664336030771
1690;832;807.8845621843
1691;832;808.0025678707377
1692;833;808.1204509399861
1693;833;808.2382116688482
1694;833;808.3558503333363
1695;833;808.4733672086747
1696;833;808.5907625693017
1697;833;808.7080366888711
1698;833;808.8251898402552
1699;833;808.9422222955468
1700;833;809.059134326061
1701;833;809.1759262023377
1702;833;809.2925981941435
1703;834;809.4091505704744
1704;834;809.5255835995572
1705;834;809.6418975488521
1706;834;809.7580926850546
1707;834;809.874169274098
1708;834;809.9901275811549
1709;834;810.1059678706401
1710;834;810.2216904062122
1711;834;810.3372954507756
1712;834;810.4527832664833
1713;834;810.568154114738
1714;834;810.6834082561954
1715;835;810.7985459507652
1716;835;810.9135674576135
1717;835;811.0284730351655
1718;835;811.143262941107
1719;835;811.2579374323864
1720;835;811.3724967652172
1721;835;811.4869411950797
1722;835;811.6012709767231
1723;835;811.7154863641681
1724;835;811.8295876107081
1725;835;811.9435749689119
1726;836;812.0574486906257
1727;836;812.1712090269746
1728;836;812.2848562283652
1729;836;812.3983905444877
1730;836;812.5118122243173
1731;836;812.6251215161169
1732;836;812.7383186674388
1733;836;812.8514039251265
1734;836;812.9643775353172
1735;836;813.0772397434439
1736;836;813.1899907942366
1737;836;813.3026309317247
1738;837;813.4151603992398
1739;837;813.5275794394163
1740;837;813.6398882941944
1741;837;813.7520872048217
1742;837;813.8641764118552
1743;837;813.9761561551632
1744;837;814.0880266739275
1745;837;814.1997882066455
1746;837;814.3114409911316
1747;837;814.4229852645194
1748;837;814.534421263264
1749;838;814.6457492231434
1750;838;814.7569693792609
1751;838;814.8680819660467
1752;838;814.97908721726
1753;838;815.0899853659912
1754;838;815.2007766446634
1755;838;815.3114612850343
1756;838;815.4220395181983
1757;838;815.5325115745886
1758;838;815.6428776839789
1759;838;815.7531380754851
1760;838;815.8632929775677
1761;839;815.973342618033
1762;839;816.0832872240358
1763;839;816.1931270220807
1764;839;816.3028622380243
1765;839;816.4124930970768
1766;839;816.5220198238039
1767;839;816.6314426421293
1768;839;816.7407617753356
1769;839;816.8499774460668
1770;839;816.9590898763299
1771;839;817.0680992874968
1772;839;817.1770059003065
1773;840;817.2858099348662
1774;840;817.3945116106538
1775;840;817.5031111465194
1776;840;817.6116087606872
1777;840;817.7200046707574
1778;840;817.8282990937082
1779;840;817.9364922458969
1780;840;818.0445843430628
1781;840;818.152575600328
1782;840;818.2604662321996
1783;840;818.3682564525718
1784;840;818.4759464747272
1785;841;818.5835365113387
1786;841;818.6910267744718
1787;841;818.7984174755857
1788;841;818.9057088255354
1789;841;819.0129010345734
1790;841;819.1199943123515
1791;841;819.2269888679227
1792;841;819.3338849097427
1793;841;819.4406826456718
1794;841;819.5473822829767
1795;841;819.6539840283322
1796;841;819.7604880878225
1797;842;819.8668946669443
1798;842;819.9732039706066
1799;842;820.0794162031341
1800;842;820.1855315682681
1801;842;820.291550269168
1802;842;820.3974725084142
1803;842;820.5032984880083
1804;842;820.6090284093762
1805;842;820.7146624733682
1806;842;820.8202008802625
1807;842;820.9256438297657
1808;842;821.0309915210148
1809;843;821.1362441525789
1810;843;821.2414019224611
1811;843;821.3464650280998
1812;843;821.4514336663706
1813;843;821.556308033588
1814;843;821.6610883255069
1815;843;821.7657747373244
1816;843;821.8703674636815
1817;843;821.9748666986645
1818;843;822.079272635807
1819;843;822.1835854680915
1820;843;822.2878053879504
1821;844;822.3919325872687
1822;844;822.495967257385
1823;844;822.5999095890929
1824;844;822.7037597726433
1825;844;822.8075179977454
1826;844;822.9111844535687
1827;844;823.0147593287445
1828;844;823.1182428113677
1829;844;823.221635088998
1830;844;823.3249363486616
1831;844;823.428146776853
1832;844;823.5312665595368
1833;845;823.6342958821485
1834;845;823.7372349295972
1835;845;823.8400838862658
1836;845;823.9428429360139
1837;845;824.0455122621786
1838;845;824.1480920475765
1839;845;824.2505824745047
1840;845;824.3529837247427
1841;845;824.4552959795542
1842;845;824.5575194196883
1843;845;824.6596542253815
1844;845;824.7617005763582
1845;845;824.8636586518332
1846;846;824.9655286305133
1847;846;825.0673106905981
1848;846;825.1690050097823
1849;846;825.2706117652565
1850;846;825.3721311337092
1851;846;825.4735632913284
1852;846;825.5749084138026
1853;846;825.676166676323
1854;846;825.7773382535838
1855;846;825.8784233197855
1856;846;825.9794220486349
1857;846;826.0803346133468
1858;847;826.1811611866467
1859;847;826.2819019407702
1860;847;826.3825570474667
1861;847;826.4831266779993
1862;847;826.5836110031466
1863;847;826.684010193205
1864;847;826.784324417989
1865;847;826.8845538468331
1866;847;826.9846986485938
1867;847;827.0847589916505
1868;847;827.1847350439066
1869;847;827.2846269727918
1870;847;827.3844349452631
1871;848;827.4841591278062
1872;848;827.5837996864368
1873;848;827.6833567867025
1874;848;827.7828305936837
1875;848;827.8822212719956
1876;848;827.9815289857888
1877;848;828.0807538987517
1878;848;828.179896174111
1879;848;828.2789559746338
1880;848;828.3779334626286
1881;848;828.4768287999466
1882;848;828.5756421479837
1883;849;828.674373667681
1884;849;828.7730235195274
1885;849;828.8715918635594
1886;849;828.9700788593639
1887;849;829.0684846660788
1888;849;829.1668094423949
1889;849;829.2650533465564
1890;849;829.3632165363631
1891;849;829.4612991691715
1892;849;829.5593014018962
1893;849;829.657223391011
1894;849;829.7550652925504
1895;849;829.8528272621113
1896;850;829.9505094548535
1897;850;830.048112025502
1898;850;830.1456351283475
1899;850;830.2430789172486
1900;850;830.3404435456321
1901;850;830.437729166495
1902;850;830.5349359324061
1903;850;830.6320639955065
1904;850;830.7291135075111
1905;850;830.8260846197106
1906;850;830.9229774829721
1907;850;831.0197922477405
1908;850;831.1165290640399
1909;851;831.2131880814752
1910;851;831.3097694492328
1911;851;831.4062733160822
1912;851;831.5026998303774
1913;851;831.5990491400578
1914;851;831.6953213926499
1915;851;831.7915167352685
1916;851;831.8876353146175
1917;851;831.9836772769918
1918;851;832.0796427682781
1919;851;832.1755319339563
1920;851;832.271344919101
1921;852;832.3670818683822
1922;852;832.4627429260672
1923;852;832.5583282360215
1924;852;832.6538379417095
1925;852;832.7492721861972
1926;852;832.8446311121518
1927;852;832.9399148618438
1928;852;833.0351235771482
1929;852;833.1302573995456
1930;852;833.2253164701233
1931;852;833.3203009295767
1932;852;833.4152109182103
1933;852;833.5100465759392
1934;853;833.6048080422902
1935;853;833.6994954564029
1936;853;833.7941089570306
1937;853;833.8886486825425
1938;853;833.9831147709235
1939;853;834.0775073597765
1940;853;834.1718265863233
1941;853;834.2660725874055
1942;853;834.3602454994857
1943;853;834.454345458649
1944;853;834.5483726006041
1945;853;834.6423270606842
1946;853;834.7362089738483
1947;854;834.8300184746824
1948;854;834.9237556974008
1949;854;835.0174207758466
1950;854;835.111013843494
1951;854;835.2045350334483
1952;854;835.2979844784477
1953;854;835.3913623108642
1954;854;835.4846686627047
1955;854;835.5779036656127
1956;854;835.6710674508683
1957;854;835.7641601493904
1958;854;835.8571818917371
1959;854;835.9501328081076
1960;855;836.0430130283423
1961;855;836.1358226819248
1962;855;836.2285618979824
1963;855;836.321230805288
1964;855;836.41382953226
1965;855;836.5063582069643
1966;855;836.5988169571153
1967;855;836.6912059100769
1968;855;836.783525192863
1969;855;836.8757749321398
1970;855;836.9679552542261
1971;855;837.0600662850941
1972;855;837.1521081503711
1973;855;837.2440809753405
1974;856;837.3359848849425
1975;856;837.4278200037754
1976;856;837.5195864560969
1977;856;837.6112843658245
1978;856;837.7029138565372
1979;856;837.7944750514762
1980;856;837.8859680735463
1981;856;837.9773930453166
1982;856;838.0687500890215
1983;856;838.1600393265619
1984;856;838.2512608795066
1985;856;838.3424148690926
1986;856;838.4335014162268
1987;857;838.5245206414863
1988;857;838.6154726651205
1989;857;838.7063576070509
1990;857;838.7971755868732
1991;857;838.8879267238574
1992;857;838.9786111369494
1993;857;839.069228944772
1994;857;839.1597802656256
1995;857;839.2502652174894
1996;857;839.3406839180225
1997;857;839.4310364845644
1998;857;839.5213230341369
1999;857;839.6115436834441
2000;858;839.7016985488738
2001;858;839.7917877464988
2002;858;839.8818113920777
2003;858;839.9717696010557
2004;858;840.0616624885654
2005;858;840.1514901694284
2006;858;840.2412527581557
2007;858;840.3309503689491
2008;858;840.4205831157017
2009;858;840.5101511119992
2010;858;840.5996544711209
2011;858;840.6890933060404
2012;858;840.7784677294269
2013;858;840.8677778536457
2014;859;840.9570237907596
2015;859;841.0462056525296
2016;859;841.1353235504155
2017;859;841.2243775955776
2018;859;841.3133678988775
2019;859;841.4022945708782
2020;859;841.4911577218459
2021;859;841.5799574617508
2022;859;841.6686939002677
2023;859;841.7573671467771
2024;859;841.8459773103662
2025;859;841.9345244998294
2026;859;842.0230088236701
2027;860;842.1114303901008
2028;860;842.1997893070443
2029;860;842.2880856821346
2030;860;842.3763196227176
2031;860;842.4644912358524
2032;860;842.5526006283119
2033;860;842.6406479065838
2034;860;842.7286331768714
2035;860;842.8165565450945
2036;860;842.9044181168906
2037;860;842.9922179976154
2038;860;843.0799562923437
2039;860;843.1676331058704
2040;860;843.2552485427113
2041;861;843.3428027071045
2042;861;843.4302957030102
2043;861;843.5177276341126
2044;861;843.6050986038201
2045;861;843.6924087152665
2046;861;843.7796580713118
2047;861;843.8668467745429
2048;861;843.9539749272744
2049;861;844.0410426315502
2050;861;844.1280499891432
2051;861;844.214997101557
2052;861;844.3018840700265
2053;861;844.3887109955185
2054;861;844.4754779787329
2055;862;844.5621851201033
2056;862;844.6488325197979
2057;862;844.7354202777203
2058;862;844.8219484935105
2059;862;844.9084172665457
2060;862;844.9948266959407
2061;862;845.0811768805493
2062;862;845.1674679189646
2063;862;845.2536999095203
2064;862;845.3398729502912
2065;862;845.4259871390941
2066;862;845.5120425734885
2067;862;845.5980393507778
2068;863;845.6839775680094
2069;863;845.7698573219764
2070;863;845.8556787092173
2071;863;845.941441826018
2072;863;846.0271467684117
2073;863;846.1127936321798
2074;863;846.1983825128532
2075;863;846.2839135057127
2076;863;846.3693867057898
2077;863;846.4548022078673
2078;863;846.5401601064807
2079;863;846.6254604959181
2080;863;846.7107034702219
2081;863;846.795889123189
2082;864;846.8810175483716
2083;864;846.9660888390779
2084;864;847.0511030883731
2085;864;847.1360603890805
2086;864;847.2209608337812
2087;864;847.3058045148157
2088;864;847.3905915242847
2089;864;847.4753219540492
2090;864;847.5599958957318
2091;864;847.6446134407176
2092;864;847.7291746801543
2093;864;847.8136797049531
2094;864;847.8981286057899
2095;864;847.9825214731056
2096;865;848.0668583971074
2097;865;848.1511394677684
2098;865;848.2353647748296
2099;865;848.3195344077999
2100;865;848.4036484559567
2101;865;848.4877070083476
2102;865;848.5717101537898
2103;865;848.6556579808719
2104;865;848.7395505779539
2105;865;848.8233880331682
2106;865;848.9071704344203
2107;865;848.99089786939
2108;865;849.0745704255307
2109;865;849.158188190072
2110;866;849.2417512500185
2111;866;849.3252596921523
2112;866;849.4087136030321
2113;866;849.492113068995
2114;866;849.5754581761566
2115;866;849.6587490104123
2116;866;849.7419856574372
2117;866;849.8251682026873
2118;866;849.9082967314002
2119;866;849.9913713285955
2120;866;850.0743920790756
2121;866;850.1573590674263
2122;866;850.2402723780181
2123;866;850.3231320950056
2124;867;850.4059383023296
2125;867;850.4886910837167
2126;867;850.5713905226808
2127;867;850.6540367025227
2128;867;850.7366297063318
2129;867;850.8191696169863
2130;867;850.9016565171539
2131;867;850.9840904892924
2132;867;851.0664716156505
2133;867;851.1487999782685
2134;867;851.2310756589784
2135;867;851.3132987394056
2136;867;851.3954693009684
2137;867;851.4775874248794
2138;867;851.5596531921458
2139;868;851.6416666835703
2140;868;851.7236279797514
2141;868;851.8055371610847
2142;868;851.8873943077622
2143;868;851.9691994997745
2144;868;852.0509528169105
2145;868;852.1326543387581
2146;868;852.2143041447055
2147;868;852.2959023139406
2148;868;852.3774489254527
2149;868;852.4589440580326
2150;868;852.5403877902736
2151;868;852.6217802005715
2152;868;852.703121367126
2153;869;852.7844113679405
2154;869;852.8656502808233
2155;869;852.9468381833881
2156;869;853.0279751530543
2157;869;853.109061267048
2158;869;853.1900966024025
2159;869;853.2710812359585
2160;869;853.3520152443652
2161;869;853.432898704081
2162;869;853.5137316913736
2163;869;853.5945142823205
2164;869;853.6752465528102
2165;869;853.7559285785426
2166;869;853.836560435029
2167;869;853.9171421975939
2168;870;853.9976739413742
2169;870;854.0781557413206
2170;870;854.1585876721981
2171;870;854.2389698085865
2172;870;854.3193022248806
2173;870;854.3995849952917
2174;870;854.479818193847
2175;870;854.5600018943912
2176;870;854.6401361705866
2177;870;854.7202210959135
2178;870;854.8002567436708
2179;870;854.8802431869774
2180;870;854.9601804987713
2181;870;855.0400687518113
2182;871;855.1199080186775
2183;871;855.1996983717709
2184;871;855.279439883315
2185;871;855.3591326253563
2186;871;855.4387766697639
2187;871;855.5183720882308
2188;871;855.5979189522743
2189;871;855.6774173332369
2190;871;855.7568673022861
2191;871;855.8362689304154
2192;871;855.9156222884449
2193;871;855.9949274470216
2194;871;856.0741844766201
2195;871;856.1533934475428
2196;871;856.2325544299213
2197;872;856.3116674937157
2198;872;856.3907327087163
2199;872;856.4697501445432
2200;872;856.5487198706473
2201;872;856.627641956311
2202;872;856.706516470648
2203;872;856.7853434826047
2204;872;856.8641230609601
2205;872;856.9428552743263
2206;872;857.0215401911498
2207;872;857.1001778797108
2208;872;857.1787684081248
2209;872;857.2573118443427
