Данные прогрева незащищенной стальной контрукции
""
Режим пожара: Углеводородный
ПТМ: 8.5
""
Время, с;Тв, С;Тст, С
1084;1083;1057.1690858088837
1085;1083;1057.3117741503113
1086;1083;1057.453952027473
1087;1083;1057.5956213563663
1088;1083;1057.736784045943
1089;1083;1057.8774419981291
1090;1083;1058.0175971078468
1091;1083;1058.1572512630355
1092;1083;1058.2964063446739
1093;1083;1058.4350642268
1094;1083;1058.5732267765338
1095;1083;1058.710895854097
1096;1083;1058.8480733128358
1097;1083;1058.9847609992407
1098;1083;1059.1209607529686
1099;1084;1059.2566744068638
1100;1084;1059.3919037869791
1101;1084;1059.5266507125966
1102;1084;1059.6609169962496
1103;1084;1059.794704443743
1104;1084;1059.9280148541745
1105;1084;1060.060850019956
1106;1084;1060.1932117268343
1107;1084;1060.3251017539123
1108;1084;1060.4565218736698
1109;1084;1060.5874738519847
1110;1084;1060.7179594481536
1111;1084;1060.8479804149133
1112;1084;1060.977538498461
1113;1084;1061.1066354384757
1114;1084;1061.2352729681388
1115;1084;1061.3634528141552
1116;1084;1061.4911766967734
1117;1084;1061.618446329807
1118;1084;1061.7452634206554
1119;1084;1061.871629670324
1120;1084;1061.9975467734448
1121;1085;1062.1230164182982
1122;1085;1062.2480402868325
1123;1085;1062.3726200546848
1124;1085;1062.4967573912018
1125;1085;1062.6204539594596
1126;1085;1062.7437114162854
1127;1085;1062.866531412277
1128;1085;1062.988915591824
1129;1085;1063.1108655931273
1130;1085;1063.23238304822
1131;1085;1063.3534695829883
1132;1085;1063.4741268171906
1133;1085;1063.5943563644787
1134;1085;1063.714159832418
1135;1085;1063.8335388225075
1136;1085;1063.9524949301995
1137;1085;1064.071029744921
1138;1085;1064.1891448500924
1139;1085;1064.3068418231487
1140;1085;1064.424122235559
1141;1085;1064.5409876528468
1142;1085;1064.6574396346093
1143;1085;1064.7734797345388
1144;1085;1064.8891095004406
1145;1086;1065.0043304742546
1146;1086;1065.1191441920746
1147;1086;1065.2335521841674
1148;1086;1065.3475559749936
1149;1086;1065.4611570832267
1150;1086;1065.574357021773
1151;1086;1065.6871572977911
1152;1086;1065.799559412712
1153;1086;1065.9115648622576
1154;1086;1066.0231751364615
1155;1086;1066.134391719688
1156;1086;1066.245216090651
1157;1086;1066.3556497224342
1158;1086;1066.4656940825103
1159;1086;1066.5753506327599
1160;1086;1066.6846208294915
1161;1086;1066.7935061234598
1162;1086;1066.9020079598863
1163;1086;1067.010127778477
1164;1086;1067.1178670134427
1165;1086;1067.2252270935173
1166;1086;1067.3322094419775
1167;1086;1067.4388154766611
1168;1086;1067.5450466099867
1169;1086;1067.650904248972
1170;1086;1067.7563897952534
1171;1087;1067.861504645104
1172;1087;1067.9662501894534
1173;1087;1068.0706278139053
1174;1087;1068.1746388987574
1175;1087;1068.278284819019
1176;1087;1068.381566944431
1177;1087;1068.4844866394824
1178;1087;1068.5870452634313
1179;1087;1068.6892441703214
1180;1087;1068.791084709002
1181;1087;1068.8925682231452
1182;1087;1068.9936960512648
1183;1087;1069.0944695267347
1184;1087;1069.1948899778072
1185;1087;1069.2949587276312
1186;1087;1069.3946770942703
1187;1087;1069.494046390721
1188;1087;1069.593067924931
1189;1087;1069.6917429998166
1190;1087;1069.7900729132818
1191;1087;1069.8880589582354
1192;1087;1069.9857024226096
1193;1087;1070.0830045893772
1194;1087;1070.17996673657
1195;1087;1070.276590137296
1196;1087;1070.372876059758
1197;1087;1070.4688257672708
1198;1087;1070.5644405182788
1199;1088;1070.659721566374
1200;1088;1070.7546701603128
1201;1088;1070.8492875440347
1202;1088;1070.9435749566787
1203;1088;1071.0375336326013
1204;1088;1071.1311648013937
1205;1088;1071.2244696878993
1206;1088;1071.317449512231
1207;1088;1071.4101054897883
1208;1088;1071.5024388312745
1209;1088;1071.5944507427141
1210;1088;1071.6861424254696
1211;1088;1071.7775150762586
1212;1088;1071.8685698871716
1213;1088;1071.9593080456875
1214;1088;1072.049730734692
1215;1088;1072.1398391324935
1216;1088;1072.2296344128404
1217;1088;1072.3191177449378
1218;1088;1072.408290293464
1219;1088;1072.497153218588
1220;1088;1072.5857076759848
1221;1088;1072.6739548168534
1222;1088;1072.7618957879324
1223;1088;1072.8495317315171
1224;1088;1072.9368637854755
1225;1088;1073.023893083265
1226;1088;1073.1106207539488
1227;1088;1073.1970479222118
1228;1088;1073.2831757083777
1229;1089;1073.3690052284244
1230;1089;1073.4545375940006
1231;1089;1073.539773912442
1232;1089;1073.6247152867866
1233;1089;1073.7093628157925
1234;1089;1073.793717593952
1235;1089;1073.8777807115082
1236;1089;1073.9615532544717
1237;1089;1074.0450363046355
1238;1089;1074.128230939591
1239;1089;1074.211138232744
1240;1089;1074.2937592533299
1241;1089;1074.3760950664305
1242;1089;1074.458146732988
1243;1089;1074.5399153098224
1244;1089;1074.621401849645
1245;1089;1074.7026074010757
1246;1089;1074.7835330086575
1247;1089;1074.8641797128719
1248;1089;1074.9445485501547
1249;1089;1075.0246405529106
1250;1089;1075.1044567495294
1251;1089;1075.1839981644
1252;1089;1075.2632658179268
1253;1089;1075.3422607265438
1254;1089;1075.42098390273
1255;1089;1075.499436355025
1256;1089;1075.5776190880426
1257;1089;1075.6555331024874
1258;1089;1075.7331793951682
1259;1089;1075.8105589590139
1260;1089;1075.8876727830875
1261;1090;1075.9645218526014
1262;1090;1076.0411071489316
1263;1090;1076.1174296496326
1264;1090;1076.1934903284523
1265;1090;1076.269290155346
1266;1090;1076.344830096491
1267;1090;1076.4201111143013
1268;1090;1076.495134167442
1269;1090;1076.5699002108436
1270;1090;1076.6444101957156
1271;1090;1076.7186650695623
1272;1090;1076.7926657761957
1273;1090;1076.86641325575
1274;1090;1076.9399084446964
1275;1090;1077.0131522758559
1276;1090;1077.0861456784146
1277;1090;1077.158889577937
1278;1090;1077.2313848963802
1279;1090;1077.3036325521075
1280;1090;1077.375633459903
1281;1090;1077.447388530984
1282;1090;1077.5188986730166
1283;1090;1077.5901647901278
1284;1090;1077.6611877829203
1285;1090;1077.7319685484852
1286;1090;1077.8025079804165
1287;1090;1077.8728069688239
1288;1090;1077.9428664003467
1289;1090;1078.0126871581672
1290;1090;1078.0822701220236
1291;1090;1078.1516161682246
1292;1090;1078.220726169661
1293;1090;1078.2896009958206
1294;1090;1078.3582415128
1295;1090;1078.4266485833193
1296;1090;1078.4948230667337
1297;1091;1078.5627658190476
1298;1091;1078.6304776929273
1299;1091;1078.697959537714
1300;1091;1078.7652121994367
1301;1091;1078.8322365208253
1302;1091;1078.8990333413235
1303;1091;1078.9656034971013
1304;1091;1079.031947821068
1305;1091;1079.098067142885
1306;1091;1079.1639622889782
1307;1091;1079.229634082551
1308;1091;1079.2950833435968
1309;1091;1079.3603108889115
1310;1091;1079.4253175321057
1311;1091;1079.490104083618
1312;1091;1079.5546713507263
1313;1091;1079.6190201375614
1314;1091;1079.6831512451186
1315;1091;1079.7470654712697
1316;1091;1079.8107636107763
1317;1091;1079.8742464553013
1318;1091;1079.9375147934209
1319;1091;1080.0005694106374
1320;1091;1080.0634110893905
1321;1091;1080.1260406090698
1322;1091;1080.1884587460272
1323;1091;1080.250666273588
1324;1091;1080.3126639620632
1325;1091;1080.3744525787615
1326;1091;1080.4360328880011
1327;1091;1080.4974056511212
1328;1091;1080.558571626494
1329;1091;1080.6195315695368
1330;1091;1080.6802862327224
1331;1091;1080.7408363655923
1332;1091;1080.801182714767
1333;1091;1080.8613260239586
1334;1091;1080.921267033981
1335;1091;1080.9810064827627
1336;1091;1081.0405451053575
1337;1092;1081.0998836339559
1338;1092;1081.1590227978963
1339;1092;1081.2179633236772
1340;1092;1081.276705934967
1341;1092;1081.3352513526163
1342;1092;1081.3936002946689
1343;1092;1081.4517534763727
1344;1092;1081.5097116101906
1345;1092;1081.5674754058118
1346;1092;1081.6250455701634
1347;1092;1081.68242280742
1348;1092;1081.7396078190156
1349;1092;1081.7966013036548
1350;1092;1081.8534039573224
1351;1092;1081.9100164732954
1352;1092;1081.9664395421532
1353;1092;1082.0226738517883
1354;1092;1082.0787200874172
1355;1092;1082.134578931591
1356;1092;1082.190251064206
1357;1092;1082.245737162514
1358;1092;1082.3010379011332
1359;1092;1082.3561539520585
1360;1092;1082.4110859846724
1361;1092;1082.4658346657543
1362;1092;1082.5204006594922
1363;1092;1082.5747846274924
1364;1092;1082.6289872287894
1365;1092;1082.6830091198567
1366;1092;1082.7368509546172
1367;1092;1082.790513384453
1368;1092;1082.8439970582156
1369;1092;1082.8973026222357
1370;1092;1082.9504307203342
1371;1092;1083.0033819938312
1372;1092;1083.0561570815566
1373;1092;1083.1087566198598
1374;1092;1083.1611812426197
1375;1092;1083.2134315812548
1376;1092;1083.2655082647325
1377;1092;1083.3174119195794
1378;1092;1083.369143169891
1379;1092;1083.420702637341
1380;1092;1083.472090941192
1381;1092;1083.5233086983035
1382;1093;1083.5743565231433
1383;1093;1083.625235027796
1384;1093;1083.675944821973
1385;1093;1083.7264865130214
1386;1093;1083.7768607059347
1387;1093;1083.8270680033606
1388;1093;1083.877109005612
1389;1093;1083.9269843106752
1390;1093;1083.9766945142196
1391;1093;1084.0262402096077
1392;1093;1084.075621987903
1393;1093;1084.1248404378805
1394;1093;1084.1738961460348
1395;1093;1084.2227896965906
1396;1093;1084.27152167151
1397;1093;1084.3200926505035
1398;1093;1084.3685032110377
1399;1093;1084.4167539283449
1400;1093;1084.4648453754317
1401;1093;1084.5127781230885
1402;1093;1084.5605527398982
1403;1093;1084.6081697922446
1404;1093;1084.655629844322
1405;1093;1084.7029334581432
1406;1093;1084.7500811935492
1407;1093;1084.7970736082173
1408;1093;1084.8439112576696
1409;1093;1084.8905946952823
1410;1093;1084.9371244722943
1411;1093;1084.9835011378152
1412;1093;1085.0297252388343
1413;1093;1085.0757973202292
1414;1093;1085.121717924774
1415;1093;1085.1674875931483
1416;1093;1085.2131068639449
1417;1093;1085.2585762736787
1418;1093;1085.3038963567953
1419;1093;1085.3490676456786
1420;1093;1085.3940906706596
1421;1093;1085.4389659600247
1422;1093;1085.483694040024
1423;1093;1085.5282754348789
1424;1093;1085.572710666791
1425;1093;1085.61700025595
1426;1093;1085.6611447205416
1427;1093;1085.705144576756
1428;1093;1085.7490003387957
1429;1093;1085.792712518883
1430;1093;1085.8362816272693
1431;1093;1085.8797081722419
1432;1093;1085.9229926601322
1433;1093;1085.9661355953237
1434;1094;1086.0091374802603
1435;1094;1086.051998815453
1436;1094;1086.0947200994892
1437;1094;1086.1373018290387
1438;1094;1086.179744498863
1439;1094;1086.2220486018225
1440;1094;1086.2642146288836
1441;1094;1086.306243069127
1442;1094;1086.3481344097554
1443;1094;1086.3898891361005
1444;1094;1086.4315077316307
1445;1094;1086.4729906779596
1446;1094;1086.514338454852
1447;1094;1086.5555515402318
1448;1094;1086.5966304101908
1449;1094;1086.6375755389938
1450;1094;1086.678387399088
1451;1094;1086.7190664611094
1452;1094;1086.7596131938897
1453;1094;1086.8000280644646
1454;1094;1086.8403115380806
1455;1094;1086.8804640782023
1456;1094;1086.9204861465191
1457;1094;1086.960378202953
1458;1094;1087.000140705666
1459;1094;1087.0397741110658
1460;1094;1087.0792788738147
1461;1094;1087.1186554468354
1462;1094;1087.1579042813187
1463;1094;1087.1970258267297
1464;1094;1087.236020530816
1465;1094;1087.2748888396134
1466;1094;1087.3136311974536
1467;1094;1087.3522480469708
1468;1094;1087.3907398291087
1469;1094;1087.4291069831274
1470;1094;1087.4673499466098
1471;1094;1087.5054691554685
1472;1094;1087.5434650439531
1473;1094;1087.5813380446561
1474;1094;1087.6190885885205
1475;1094;1087.6567171048457
1476;1094;1087.6942240212943
1477;1094;1087.731609763899
1478;1094;1087.7688747570694
1479;1094;1087.8060194235975
1480;1094;1087.8430441846654
1481;1094;1087.879949459851
1482;1094;1087.9167356671355
1483;1094;1087.9534032229085
1484;1094;1087.9899525419753
1485;1094;1088.0263840375633
1486;1094;1088.0626981213281
1487;1094;1088.0988952033601
1488;1094;1088.1349756921904
1489;1094;1088.1709399947977
1490;1094;1088.2067885166139
1491;1094;1088.2425216615309
1492;1094;1088.2781398319066
1493;1094;1088.3136434285716
1494;1095;1088.3490328508342
1495;1095;1088.3843084964876
1496;1095;1088.419470761816
1497;1095;1088.4545200415998
1498;1095;1088.4894567291226
1499;1095;1088.5242812161769
1500;1095;1088.5589938930698
1501;1095;1088.59359514863
1502;1095;1088.6280853702126
1503;1095;1088.6624649437058
1504;1095;1088.6967342535363
1505;1095;1088.730893682676
1506;1095;1088.764943612647
1507;1095;1088.7988844235279
1508;1095;1088.8327164939597
1509;1095;1088.8664402011511
1510;1095;1088.9000559208853
1511;1095;1088.9335640275244
1512;1095;1088.9669648940164
1513;1095;1089.0002588919
1514;1095;1089.0334463913111
1515;1095;1089.0665277609876
1516;1095;1089.0995033682755
1517;1095;1089.1323735791345
1518;1095;1089.165138758144
1519;1095;1089.1977992685074
1520;1095;1089.2303554720595
1521;1095;1089.2628077292702
1522;1095;1089.2951563992515
1523;1095;1089.3274018397617
1524;1095;1089.3595444072118
1525;1095;1089.3915844566707
1526;1095;1089.4235223418702
1527;1095;1089.455358415211
1528;1095;1089.487093027768
1529;1095;1089.5187265292948
1530;1095;1089.55025926823
1531;1095;1089.5816915917026
1532;1095;1089.613023845536
1533;1095;1089.6442563742546
1534;1095;1089.6753895210886
1535;1095;1089.7064236279791
1536;1095;1089.7373590355835
1537;1095;1089.7681960832801
1538;1095;1089.7989351091742
1539;1095;1089.8295764501022
1540;1095;1089.8601204416377
1541;1095;1089.8905674180962
1542;1095;1089.9209177125397
1543;1095;1089.951171656782
1544;1095;1089.9813295813944
1545;1095;1090.0113918157099
1546;1095;1090.0413586878285
1547;1095;1090.071230524622
1548;1095;1090.1010076517393
1549;1095;1090.130690393611
1550;1095;1090.1602790734544
1551;1095;1090.189774013278
1552;1095;1090.2191755338874
1553;1095;1090.248483954889
1554;1095;1090.2776995946954
1555;1095;1090.30682277053
1556;1095;1090.3358537984325
1557;1095;1090.3647929932622
1558;1095;1090.393640668704
1559;1095;1090.4223971372726
1560;1095;1090.4510627103177
1561;1095;1090.4796376980278
1562;1095;1090.5081224094356
1563;1095;1090.5365171524224
1564;1095;1090.5648222337227
1565;1095;1090.5930379589288
1566;1096;1090.6211646324957
1567;1096;1090.649202557745
1568;1096;1090.67715203687
1569;1096;1090.7050133709402
1570;1096;1090.7327868599057
1571;1096;1090.7604728026015
1572;1096;1090.7880714967523
1573;1096;1090.8155832389766
1574;1096;1090.8430083247918
1575;1096;1090.8703470486175
1576;1096;1090.8975997037812
1577;1096;1090.924766582522
1578;1096;1090.9518479759943
1579;1096;1090.9788441742737
1580;1096;1091.0057554663601
1581;1096;1091.0325821401827
1582;1096;1091.0593244826036
1583;1096;1091.0859827794225
1584;1096;1091.112557315381
1585;1096;1091.1390483741673
1586;1096;1091.1654562384188
1587;1096;1091.191781189728
1588;1096;1091.2180235086466
1589;1096;1091.244183474688
1590;1096;1091.2702613663334
1591;1096;1091.2962574610347
1592;1096;1091.3221720352192
1593;1096;1091.3480053642936
1594;1096;1091.373757722648
1595;1096;1091.3994293836597
1596;1096;1091.425020619698
1597;1096;1091.4505317021274
1598;1096;1091.475962901312
1599;1096;1091.5013144866195
1600;1096;1091.5265867264254
1601;1096;1091.5517798881165
1602;1096;1091.5768942380948
1603;1096;1091.6019300417822
1604;1096;1091.6268875636235
1605;1096;1091.651767067091
1606;1096;1091.6765688146877
1607;1096;1091.701293067952
1608;1096;1091.725940087461
1609;1096;1091.750510132834
1610;1096;1091.7750034627375
1611;1096;1091.7994203348874
1612;1096;1091.8237610060544
1613;1096;1091.8480257320666
1614;1096;1091.8722147678136
1615;1096;1091.8963283672506
1616;1096;1091.9203667834017
1617;1096;1091.9443302683637
1618;1096;1091.9682190733097
1619;1096;1091.9920334484932
1620;1096;1092.0157736432511
1621;1096;1092.039439906008
1622;1096;1092.0630324842793
1623;1096;1092.0865516246754
1624;1096;1092.1099975729044
1625;1096;1092.1333705737768
1626;1096;1092.1566708712082
1627;1096;1092.1798987082232
1628;1096;1092.2030543269589
1629;1096;1092.2261379686686
1630;1096;1092.249149873725
1631;1096;1092.2720902816236
1632;1096;1092.2949594309866
1633;1096;1092.3177575595664
1634;1096;1092.3404849042486
1635;1096;1092.3631417010558
1636;1096;1092.3857281851508
1637;1096;1092.40824459084
1638;1096;1092.430691151577
1639;1096;1092.453068099966
1640;1096;1092.4753756677649
1641;1096;1092.4976140858887
1642;1096;1092.519783584413
1643;1096;1092.5418843925777
1644;1096;1092.5639167387892
1645;1096;1092.5858808506248
1646;1096;1092.6077769548353
1647;1096;1092.6296052773487
1648;1096;1092.6513660432731
1649;1096;1092.6730594769006
1650;1096;1092.6946858017093
1651;1096;1092.7162452403677
1652;1096;1092.7377380147375
1653;1096;1092.7591643458763
1654;1096;1092.780524454042
1655;1096;1092.8018185586945
1656;1097;1092.8230468785
1657;1097;1092.8442096313331
1658;1097;1092.865307034281
1659;1097;1092.8863393036459
1660;1097;1092.9073066549483
1661;1097;1092.9282093029303
1662;1097;1092.9490474615582
1663;1097;1092.9698213440256
1664;1097;1092.990531162757
1665;1097;1093.0111771294103
1666;1097;1093.0317594548803
1667;1097;1093.052278349301
1668;1097;1093.0727340220494
1669;1097;1093.0931266817474
1670;1097;1093.1134565362663
1671;1097;1093.1337237927282
1672;1097;1093.1539286575103
1673;1097;1093.1740713362465
1674;1097;1093.1941520338314
1675;1097;1093.2141709544228
1676;1097;1093.2341283014443
1677;1097;1093.254024277589
1678;1097;1093.2738590848212
1679;1097;1093.2936329243805
1680;1097;1093.313345996784
1681;1097;1093.3329985018286
1682;1097;1093.352590638595
1683;1097;1093.37212260545
1684;1097;1093.3915946000484
1685;1097;1093.4110068193377
1686;1097;1093.430359459559
1687;1097;1093.449652716251
1688;1097;1093.4688867842522
1689;1097;1093.4880618577035
1690;1097;1093.5071781300514
1691;1097;1093.5262357940505
1692;1097;1093.5452350417663
1693;1097;1093.5641760645774
1694;1097;1093.5830590531789
1695;1097;1093.601884197585
1696;1097;1093.6206516871307
1697;1097;1093.639361710476
1698;1097;1093.658014455607
1699;1097;1093.6766101098397
1700;1097;1093.695148859822
1701;1097;1093.7136308915362
1702;1097;1093.7320563903024
1703;1097;1093.7504255407803
1704;1097;1093.768738526972
1705;1097;1093.7869955322244
1706;1097;1093.8051967392323
1707;1097;1093.8233423300403
1708;1097;1093.8414324860457
1709;1097;1093.859467388001
1710;1097;1093.877447216016
1711;1097;1093.8953721495611
1712;1097;1093.9132423674694
1713;1097;1093.9310580479384
1714;1097;1093.948819368534
1715;1097;1093.966526506192
1716;1097;1093.98417963722
1717;1097;1094.0017789373012
1718;1097;1094.019324581496
1719;1097;1094.0368167442443
1720;1097;1094.0542555993686
1721;1097;1094.071641320076
1722;1097;1094.08897407896
1723;1097;1094.106254048004
1724;1097;1094.123481398583
1725;1097;1094.1406563014657
1726;1097;1094.1577789268176
1727;1097;1094.1748494442031
1728;1097;1094.1918680225872
1729;1097;1094.2088348303387
1730;1097;1094.2257500352318
1731;1097;1094.242613804449
1732;1097;1094.2594263045833
1733;1097;1094.2761877016394
1734;1097;1094.2928981610378
1735;1097;1094.3095578476157
1736;1097;1094.3261669256296
1737;1097;1094.3427255587578
1738;1097;1094.3592339101026
1739;1097;1094.3756921421918
1740;1097;1094.3921004169822
1741;1097;1094.4084588958606
1742;1097;1094.4247677396465
1743;1097;1094.4410271085944
1744;1097;1094.457237162396
1745;1097;1094.473398060182
1746;1097;1094.4895099605246
1747;1097;1094.5055730214397
1748;1097;1094.5215874003884
1749;1097;1094.53755325428
1750;1097;1094.5534707394738
1751;1097;1094.5693400117807
1752;1097;1094.5851612264662
1753;1097;1094.600934538252
1754;1097;1094.616660101318
1755;1097;1094.6323380693048
1756;1097;1094.6479685953148
1757;1097;1094.6635518319158
1758;1097;1094.6790879311418
1759;1097;1094.6945770444956
1760;1097;1094.7100193229508
1761;1097;1094.7254149169532
1762;1097;1094.7407639764242
1763;1097;1094.756066650761
1764;1097;1094.7713230888407
1765;1097;1094.78653343902
1766;1097;1094.8016978491394
1767;1097;1094.8168164665233
1768;1097;1094.8318894379834
1769;1097;1094.8469169098198
1770;1097;1094.8618990278233
1771;1097;1094.876835937277
1772;1097;1094.8917277829592
1773;1097;1094.9065747091438
1774;1097;1094.9213768596037
1775;1097;1094.936134377612
1776;1097;1094.9508474059437
1777;1098;1094.9655160868779
1778;1098;1094.9801405622
1779;1098;1094.9947209732031
1780;1098;1095.0092574606902
1781;1098;1095.0237501649754
1782;1098;1095.0381992258867
1783;1098;1095.0526047827675
1784;1098;1095.0669669744782
1785;1098;1095.0812859393982
1786;1098;1095.0955618154276
1787;1098;1095.1097947399894
1788;1098;1095.123984850031
1789;1098;1095.1381322820264
1790;1098;1095.1522371719768
1791;1098;1095.1662996554142
1792;1098;1095.1803198674015
1793;1098;1095.1942979425357
1794;1098;1095.2082340149489
1795;1098;1095.2221282183095
1796;1098;1095.2359806858256
1797;1098;1095.249791550245
1798;1098;1095.2635609438578
1799;1098;1095.2772889984985
1800;1098;1095.290975845547
1801;1098;1095.3046216159307
1802;1098;1095.318226440126
1803;1098;1095.3317904481598
1804;1098;1095.3453137696122
1805;1098;1095.3587965336171
1806;1098;1095.3722388688643
1807;1098;1095.3856409036011
1808;1098;1095.3990027656343
1809;1098;1095.4123245823314
1810;1098;1095.4256064806225
1811;1098;1095.4388485870018
1812;1098;1095.4520510275295
1813;1098;1095.4652139278332
1814;1098;1095.47833741311
1815;1098;1095.4914216081272
1816;1098;1095.5044666372246
1817;1098;1095.517472624316
1818;1098;1095.5304396928912
1819;1098;1095.5433679660164
1820;1098;1095.556257566337
1821;1098;1095.569108616079
1822;1098;1095.5819212370498
1823;1098;1095.5946955506404
1824;1098;1095.6074316778272
1825;1098;1095.620129739173
1826;1098;1095.6327898548288
1827;1098;1095.6454121445352
1828;1098;1095.6579967276239
1829;1098;1095.6705437230198
1830;1098;1095.683053249242
1831;1098;1095.6955254244053
1832;1098;1095.707960366222
1833;1098;1095.7203581920032
1834;1098;1095.7327190186602
1835;1098;1095.7450429627063
1836;1098;1095.757330140258
1837;1098;1095.7695806670372
1838;1098;1095.7817946583712
1839;1098;1095.7939722291956
1840;1098;1095.8061134940551
1841;1098;1095.8182185671053
1842;1098;1095.8302875621137
1843;1098;1095.8423205924614
1844;1098;1095.854317771145
1845;1098;1095.8662792107768
1846;1098;1095.878205023588
1847;1098;1095.890095321428
1848;1098;1095.9019502157676
1849;1098;1095.9137698176999
1850;1098;1095.9255542379412
1851;1098;1095.937303586833
1852;1098;1095.949017974343
1853;1098;1095.9606975100664
1854;1098;1095.9723423032283
1855;1098;1095.9839524626836
1856;1098;1095.9955280969198
1857;1098;1096.0070693140567
1858;1098;1096.0185762218493
1859;1098;1096.0300489276888
1860;1098;1096.041487538603
1861;1098;1096.052892161259
1862;1098;1096.0642629019637
1863;1098;1096.0755998666655
1864;1098;1096.086903160955
1865;1098;1096.0981728900672
1866;1098;1096.1094091588825
1867;1098;1096.1206120719276
1868;1098;1096.131781733377
1869;1098;1096.142918247055
1870;1098;1096.154021716436
1871;1098;1096.1650922446465
1872;1098;1096.1761299344657
1873;1098;1096.1871348883278
1874;1098;1096.198107208322
1875;1098;1096.2090469961947
1876;1098;1096.2199543533509
1877;1098;1096.2308293808544
1878;1098;1096.24167217943
1879;1098;1096.2524828494645
1880;1098;1096.263261491008
1881;1098;1096.2740082037749
1882;1098;1096.2847230871453
1883;1098;1096.2954062401664
1884;1098;1096.3060577615531
1885;1098;1096.3166777496901
1886;1098;1096.3272663026326
1887;1098;1096.3378235181074
1888;1098;1096.3483494935144
1889;1098;1096.3588443259277
1890;1098;1096.3693081120969
1891;1098;1096.379740948448
1892;1098;1096.3901429310847
1893;1098;1096.40051415579
1894;1098;1096.4108547180267
1895;1098;1096.4211647129391
1896;1098;1096.4314442353539
1897;1098;1096.441693379781
1898;1098;1096.451912240416
1899;1098;1096.4621009111397
1900;1098;1096.4722594855202
1901;1098;1096.482388056814
1902;1098;1096.4924867179666
1903;1098;1096.5025555616144
1904;1098;1096.512594680085
1905;1098;1096.5226041653991
1906;1098;1096.5325841092713
1907;1098;1096.542534603111
1908;1098;1096.552455738024
1909;1098;1096.5623476048129
1910;1098;1096.5722102939787
1911;1098;1096.5820438957223
1912;1098;1096.5918484999447
1913;1098;1096.6016241962484
1914;1098;1096.611371073939
1915;1098;1096.6210892220254
1916;1098;1096.630778729222
1917;1098;1096.6404396839482
1918;1098;1096.6500721743312
1919;1098;1096.659676288206
1920;1098;1096.6692521131165
1921;1098;1096.6787997363172
1922;1098;1096.6883192447735
1923;1098;1096.6978107251632
1924;1098;1096.7072742638773
1925;1098;1096.7167099470212
1926;1098;1096.7261178604156
1927;1098;1096.7354980895977
1928;1098;1096.7448507198226
1929;1098;1096.754175836063
1930;1098;1096.7634735230117
1931;1098;1096.7727438650818
1932;1098;1096.7819869464079
1933;1098;1096.791202850847
1934;1098;1096.8003916619798
1935;1098;1096.8095534631118
1936;1098;1096.8186883372734
1937;1098;1096.827796367222
1938;1098;1096.836877635442
1939;1098;1096.845932224147
1940;1098;1096.8549602152793
1941;1098;1096.863961690512
1942;1098;1096.8729367312496
1943;1098;1096.8818854186288
1944;1098;1096.8908078335198
1945;1098;1096.899704056527
1946;1098;1096.90857416799
1947;1098;1096.9174182479849
1948;1098;1096.9262363763241
1949;1098;1096.9350286325594
1950;1098;1096.9437950959805
1951;1098;1096.9525358456174
1952;1098;1096.9612509602412
1953;1098;1096.9699405183646
1954;1098;1096.9786045982435
1955;1098;1096.9872432778768
1956;1098;1096.9958566350083
1957;1098;1097.0044447471275
1958;1098;1097.0130076914702
1959;1098;1097.021545545019
1960;1099;1097.0300583845058
1961;1099;1097.0385462864106
1962;1099;1097.0470093269641
1963;1099;1097.0554475821475
1964;1099;1097.0638611276943
1965;1099;1097.07225003909
1966;1099;1097.0806143915743
1967;1099;1097.0889542601412
1968;1099;1097.09726971954
1969;1099;1097.105560844276
1970;1099;1097.1138277086118
1971;1099;1097.1220703865679
1972;1099;1097.1302889519236
1973;1099;1097.1384834782182
1974;1099;1097.1466540387507
1975;1099;1097.1548007065824
1976;1099;1097.1629235545363
1977;1099;1097.1710226551984
1978;1099;1097.179098080919
1979;1099;1097.1871499038127
1980;1099;1097.1951781957603
1981;1099;1097.2031830284081
1982;1099;1097.2111644731706
1983;1099;1097.2191226012299
1984;1099;1097.2270574835368
1985;1099;1097.2349691908123
1986;1099;1097.2428577935477
1987;1099;1097.2507233620056
1988;1099;1097.2585659662207
1989;1099;1097.2663856760007
1990;1099;1097.2741825609273
1991;1099;1097.2819566903565
1992;1099;1097.28970813342
1993;1099;1097.297436959025
1994;1099;1097.3051432358561
1995;1099;1097.312827032376
1996;1099;1097.320488416825
1997;1099;1097.3281274572232
1998;1099;1097.3357442213712
1999;1099;1097.3433387768498
2000;1099;1097.3509111910216
2001;1099;1097.358461531032
2002;1099;1097.3659898638089
2003;1099;1097.3734962560645
2004;1099;1097.3809807742957
2005;1099;1097.3884434847848
2006;1099;1097.3958844536003
2007;1099;1097.4033037465977
2008;1099;1097.41070142942
2009;1099;1097.418077567499
2010;1099;1097.4254322260556
2011;1099;1097.4327654701003
2012;1099;1097.4400773644347
2013;1099;1097.4473679736514
2014;1099;1097.4546373621354
2015;1099;1097.4618855940646
2016;1099;1097.4691127334106
2017;1099;1097.476318843939
2018;1099;1097.4835039892105
2019;1099;1097.4906682325816
2020;1099;1097.4978116372054
2021;1099;1097.504934266032
2022;1099;1097.5120361818094
2023;1099;1097.5191174470845
2024;1099;1097.526178124203
2025;1099;1097.5332182753111
2026;1099;1097.5402379623554
2027;1099;1097.547237247084
